0B	1034.9989
1O	-6.5836

0Be	-282.2660
1F	225.1801

0Be	-177.2915
1H	200.3326

0H	-23.4376
1C	73.6338

0C	1579.8589
1O	33.7352

0Cl	108.6863
1Cl	108.6863

0O	-53.4686
1H	-69.3417

0H	-39.6970
1S	38.7935

0B	342.6701
1H	54.6753
2H	54.6754

0Be	-256.0901
1O	-47.8433
2H	3.4456

0C	248.6109
1H	-12.1314
2H	-12.1314

0C	94.5138
1H	-40.4422
2H	-40.4422

0C	213.9145
1C	1070.7729
2H	72.7364

0C	384.4677
1H	393.2125
2O	-39.1816

0C	307.0649
1H	139.4179
2S	14.4465

0H	-17.5944
1O	-53.2715
2O	-32.3811

0O	-82.9802
1H	-75.2462
2H	-75.2472

0H	-63.7599
1H	-63.7602
2N	34.3270

0C	107.9285
1H	-74.8254
2H	-74.8269
3H	-74.8249

0C	432.6730
1F	256.4252
2F	256.3836
3H	73.5145

0C	-84.9519
1H	230.5455
2H	230.5457
3N	26.7198

0N	52.5325
1H	-86.6411
2H	-86.6426
3H	-86.6427

0P	1236.8676
1H	8.2512
2H	8.3049
3H	8.2969

0C	-28.4139
1C	339.3802
2H	182.3405
3H	107.5273
4H	50.6978

0C	93.5521
3C	-78.0540
1H	-68.0115
2H	-68.0095
4N	11.1368

0C	88.6239
3C	-70.2017
1H	-69.4162
2H	-69.4667
4O	-18.7192

