0B	1011.6494
1O	-6.0859

0Be	-281.5307
1F	242.6226

0Be	-182.0205
1H	173.7277

0H	-46.8117
1C	21.9602

0C	1505.6209
1O	31.4039

0Cl	81.6475
1Cl	81.6475

0O	-21.4943
1H	-62.5407

0H	-42.6304
1S	4.0472

0B	334.7805
1H	31.8619
2H	31.8623

0Be	-254.7134
1O	-50.7730
2H	3.1558

0C	217.2764
1H	-16.1804
2H	-16.1804

0C	58.0872
1H	-41.2618
2H	-41.2618

0C	219.9452
1C	1023.7084
2H	61.3155

0C	371.7816
1H	360.9429
2O	-23.2014

0C	271.9385
1H	130.9532
2S	4.4851

0H	-20.4915
1O	-19.0174
2O	-15.0430

0O	-39.2149
1H	-65.9560
2H	-65.9561

0H	-58.7965
1H	-58.7965
2N	18.4642

0C	62.9012
1H	-65.0643
2H	-65.0645
3H	-65.0639

0C	375.1889
1F	181.8468
2F	181.8189
3H	70.1270

0C	-58.9708
1H	235.3529
2H	235.3531
3N	12.3082

0N	31.1278
1H	-72.1053
2H	-72.1054
3H	-72.1054

0P	979.1188
1H	3.9677
2H	4.0162
3H	4.0088

0C	-9.1622
1C	293.5122
2H	179.2358
3H	111.5701
4H	50.0348

0C	51.3020
3C	-50.0625
1H	-54.8966
2H	-54.8949
4N	4.5806

0C	54.4547
3C	-49.3667
1H	-57.4492
2H	-57.4874
4O	-6.5512

