0B	1178.6625
1O	-17.5979

0Be	-318.2947
1F	293.5535

0Be	-212.1750
1H	207.2724

0H	-45.2841
1C	129.7470

0C	1742.5575
1O	18.0171

0Cl	121.6526
1Cl	121.6526

0O	-83.6015
1H	-77.5021

0H	-46.5171
1S	34.5503

0B	447.3060
1H	51.2953
2H	51.2807


0C	320.0097
1H	-8.4047
2H	-8.4047

0C	147.2447
1H	-46.4206
2H	-46.4206

0C	232.5054
1C	1114.9884
2H	57.6733

0C	428.5204
1H	381.7719
2O	-43.8491

0C	326.7980
1H	132.8950
2S	18.8018

0H	-23.6586
1O	-65.0736
2O	-29.3552

0O	-108.2146
1H	-84.2086
2H	-84.2135

0H	-78.7213
1H	-78.7217
2N	52.3846

0C	178.9876
1H	-77.7804
2H	-77.7915
3H	-77.7886

0C	503.7462
1F	195.9596
2F	195.9424
3H	65.6702

0C	-75.7937
1H	230.1850
2H	230.1852
3N	42.7120

0N	77.8164
1H	-95.1591
2H	-95.1602
3H	-95.1597

0P	1336.0967
1H	-2.9247
2H	-2.8907
3H	-2.8987

0C	-14.4672
1C	427.9995
2H	166.8867
3H	112.1870
4H	40.7543

0C	142.9363
3C	-77.9698
1H	-73.7554
2H	-73.7490
4N	15.9577

0C	147.4932
3C	-66.4475
1H	-73.0812
2H	-73.0884
4O	-23.8324

