0B	1011.6494
1O	-6.0859

0Be	-281.5307
1F	242.6226

0Be	-182.0205
1H	173.7277

0H	-46.8117
1C	21.9602

0C	1505.6209
1O	31.4039

0Cl	81.6475

0O	-21.4943
1H	-62.5407

0H	-42.6304

0B	334.7805
1H	31.8619

0Be	-254.7134
2H	3.1558

2H	-16.1804

0C	58.0872
1H	-41.2618

0C	219.9452
1C	1023.7084
2H	61.3155

0C	371.7816
1H	360.9429
2O	-23.2014

1H	130.9532

0H	-20.4915

0O	-39.2149
1H	-65.9560

0H	-58.7965
2N	18.4642

0C	62.9012
1H	-65.0643

0C	375.1889
1F	181.8468
3H	70.1270

0C	-58.9708
1H	235.3529
3N	12.3082

0N	31.1278
1H	-72.1053

0P	979.1188
1H	3.9677

0C	-9.1622
1C	293.5122
2H	179.2358
3H	111.5701
4H	50.0348

2H	-54.8949
4N	4.5806

1H	-57.4492

