0B	1083.7487
1O	-9.6570

0Be	-292.3366
1F	248.1787

0Be	-197.6848
1H	175.9667

0H	-53.3257
1C	62.5208

0C	1603.7696
1O	30.3504

0Cl	103.7161

0O	-54.0414
1H	-69.5929

0H	-44.7253

0B	367.9896
1H	39.8579

0Be	-264.1338
2H	2.6223

2H	-13.6390

0C	78.3083
1H	-42.2528

0C	230.2230
1C	1072.2459
2H	60.6811

0C	398.7108
1H	376.8187
2O	-39.2690

1H	133.5299

0H	-21.5083

0O	-74.9008
1H	-72.6510

0H	-64.5384
2N	29.8827

0C	85.5477
1H	-68.4430

0C	416.1599
1F	221.8788
3H	69.7511

0C	-71.0474
1H	230.8138
3N	27.3905

0N	44.3134
1H	-78.0326

0P	1070.3249
1H	8.2195

0C	-13.4237
1C	329.8785
2H	179.3412
3H	110.4834
4H	52.7057

2H	-60.8303
4N	11.3170

1H	-60.9187

