0B	1090.0327
1O	-9.4477

0Be	-297.8585
1F	251.1601

0Be	-199.6377
1H	188.3212

0H	-48.5747
1C	56.2467

0C	1606.3419
1O	30.8346

0Cl	97.2663
1Cl	97.2663

0O	-46.6885
1H	-67.4386

0H	-40.6846
1S	18.8897

0B	365.5209
1H	43.3260
2H	43.3259

0Be	-270.3766
1O	-53.0646
2H	3.4190

0C	241.1054
1H	-10.3934
2H	-10.3934

0C	84.5626
1H	-39.2332
2H	-39.2332

0C	228.0850
1C	1083.0082
2H	59.2825

0C	394.4941
1H	379.8518
2O	-36.4056

0C	296.4430
1H	135.4736
2S	12.1622

0H	-21.9602
1O	-46.7190
2O	-27.9996

0O	-67.3949
1H	-71.8380
2H	-71.8380

0H	-61.6630
1H	-61.6629
2N	29.3594

0C	84.1693
1H	-65.5709
2H	-65.5712
3H	-65.5705

0C	412.0867
1F	221.4849
2F	221.4489
3H	71.2309

0C	-69.2446
1H	232.7881
2H	232.7883
3N	24.2934

0N	42.6441
1H	-76.8097
2H	-76.8096
3H	-76.8096

0P	1087.5442
1H	14.5304
2H	14.5836
3H	14.5752

0C	-12.1787
1C	324.0581
2H	179.6213
3H	111.3739
4H	55.4022

0C	72.0511
3C	-61.1626
1H	-59.1941
2H	-59.1926
4N	9.9673

0C	69.5558
3C	-53.5657
1H	-59.2787
2H	-59.3202
4O	-15.6038

