0B	993.8665
1O	-4.0125

0Be	-280.6798
1F	229.9185

0Be	-175.4930
1H	198.3826

0H	-8.8030
1C	72.3273

0C	1490.1154
1O	33.7853

0Cl	99.9320
1Cl	99.9320

0O	-43.7294
1H	-61.7182

0H	-36.7355
1S	37.1087

0B	332.0557
1H	62.0372
2H	62.0373

0Be	-255.8163
1O	-49.4864
2H	3.8966

0C	236.6698
1H	-3.7922
2H	-3.7922

0C	89.6083
1H	-34.3458
2H	-34.3458

0C	219.9289
1C	1032.0106
2H	69.9949

0C	374.3475
1H	394.6441
2O	-31.2428

0C	289.4288
1H	146.7738
2S	14.6009

0H	-16.4967
1O	-35.3465
2O	-24.7302

0O	-68.3079
1H	-67.6923
2H	-67.6935

0H	-55.4797
1H	-55.4802
2N	30.0887

0C	97.0593
1H	-66.0344
2H	-66.0362
3H	-66.0340

0C	407.4340
1F	234.8468
2F	234.8097
3H	85.3985

0C	-72.4246
1H	239.5966
2H	239.5967
3N	20.8850

0N	45.2055
1H	-77.4811
2H	-77.4832
3H	-77.4833

0P	1193.0969
1H	12.4153
2H	12.4684
3H	12.4605

0C	-18.8743
1C	318.5083
2H	187.4267
3H	108.4977
4H	61.7570

0C	77.2713
3C	-60.1997
1H	-56.5458
2H	-56.5437
4N	8.0015

0C	79.1996
3C	-59.2891
1H	-61.5182
2H	-61.5620
4O	-12.4033

