0B	1054.5007
1O	-6.2875

0Be	-299.8984
1F	262.1940

0Be	-197.1745
1H	197.8408

0H	-43.2964
1C	52.0715

0C	1521.7208
1O	30.4647

0Cl	86.9738
1Cl	86.9738

0O	-39.4007
1H	-61.7750

0H	-39.1087
1S	12.7731

0B	359.0406
1H	48.1177
2H	48.1182

0Be	-273.0140
1O	-57.0571
2H	4.2221

0C	231.6009
1H	-4.1833
2H	-4.1833

0C	80.8766
1H	-34.7097
2H	-34.7097

0C	227.4039
1C	1054.8317
2H	59.7385

0C	388.6832
1H	384.4857
2O	-29.3948

0C	284.4877
1H	141.2832
2S	9.5397

0H	-21.9345
1O	-32.1568
2O	-20.2640

0O	-54.9099
1H	-66.0434
2H	-66.0435

0H	-55.9240
1H	-55.9240
2N	26.0881

0C	75.7541
1H	-58.4433
2H	-58.4435
3H	-58.4428

0C	389.5779
1F	197.0482
2F	197.0170
3H	81.2445

0C	-59.9956
1H	247.0135
2H	247.0137
3N	19.8061

0N	36.6534
1H	-69.4759
2H	-69.4760
3H	-69.4760

0P	1004.0774
1H	18.9211
2H	18.9746
3H	18.9660

0C	-6.0104
1C	307.5598
2H	189.7839
3H	117.6121
4H	64.1012

0C	59.8220
3C	-47.5533
1H	-50.7858
2H	-50.7842
4N	7.7608

0C	62.6966
3C	-43.3689
1H	-53.1454
2H	-53.1830
4O	-10.3799

