0B	1016.0802
1O	-7.2942

0Be	-270.0093
1F	206.3144

0Be	-183.2228
1H	189.1962

0H	-88.7492
1C	92.0077

0C	1575.2306
1O	30.7862

0Cl	141.4442

0O	-95.1499
1H	-77.2485

0H	-52.7433

0B	382.0488
1H	20.4630

0Be	-241.1928
2H	0.4545

2H	-27.0549

0C	107.6576
1H	-53.4969

0C	227.2573
1C	1094.5159
2H	86.0887

0C	431.4474
1H	430.9668
2O	-53.0663

1H	150.9508

0H	-25.3224

0O	-109.8722
1H	-75.1623

0H	-77.0286
2N	44.9202

0C	86.2090
1H	-80.1225

0C	446.6522
1F	306.6049
3H	73.8219

0C	-65.8360
1H	251.6871
3N	41.6463

0N	58.5067
1H	-89.2149

0P	1152.4279
1H	-5.4113

0C	-11.0112
1C	348.4074
2H	203.1186
3H	114.8760
4H	49.6954

2H	-70.9932
4N	16.4852

1H	-71.7006

