0B	1034.9989
1O	-6.5836

0Be	-282.2660
1F	225.1801

0Be	-177.2915
1H	200.3326

0H	-23.4376
1C	73.6338

0C	1579.8589
1O	33.7352

0Cl	108.6863

0O	-53.4686
1H	-69.3417

0H	-39.6970

0B	342.6701
1H	54.6753

0Be	-256.0901
2H	3.4456

2H	-12.1314

0C	94.5138
1H	-40.4422

0C	213.9145
1C	1070.7729
2H	72.7364

0C	384.4677
1H	393.2125
2O	-39.1816

1H	139.4179

0H	-17.5944

0O	-82.9802
1H	-75.2462

0H	-63.7599
2N	34.3270

0C	107.9285
1H	-74.8254

0C	432.6730
1F	256.4252
3H	73.5145

0C	-84.9519
1H	230.5455
3N	26.7198

0N	52.5325
1H	-86.6411

0P	1236.8676
1H	8.2512

0C	-28.4139
1C	339.3802
2H	182.3405
3H	107.5273
4H	50.6978

2H	-68.0095
4N	11.1368

1H	-69.4162

