0B	1011.0953
1O	-5.1791

0Be	-281.3603
1F	228.0130

0Be	-176.2288
1H	199.1996

0H	-14.6331
1C	72.8309

0C	1526.9754
1O	34.0731

0Cl	103.3045
1Cl	103.3045

0O	-47.5550
1H	-64.8092

0H	-38.0016
1S	37.7446

0B	336.2629
1H	59.1289
2H	59.1290

0Be	-255.9409
1O	-48.8067
2H	3.6976

0C	241.4630
1H	-7.1604
2H	-7.1604

0C	91.5310
1H	-36.7740
2H	-36.7740

0C	218.5650
1C	1047.1718
2H	70.5471

0C	378.2037
1H	394.2193
2O	-34.3947

0C	296.0928
1H	144.0198
2S	14.6016

0H	-17.1756
1O	-42.4250
2O	-28.1055

0O	-74.1306
1H	-70.7374
2H	-70.7385

0H	-58.8186
1H	-58.8190
2N	31.7676

0C	101.4193
1H	-69.5781
2H	-69.5798
3H	-69.5777

0C	417.7906
1F	243.9100
2F	243.8713
3H	80.5458

0C	-77.2772
1H	235.5656
2H	235.5658
3N	23.1488

0N	48.1461
1H	-81.2120
2H	-81.2138
3H	-81.2140

0P	1211.1177
1H	10.7153
2H	10.7687
3H	10.7608

0C	-22.4783
1C	326.7421
2H	185.0380
3H	107.8631
4H	57.4700

0C	83.7442
3C	-67.0696
1H	-61.1246
2H	-61.1225
4N	9.1359

0C	82.9603
3C	-63.5685
1H	-64.6974
2H	-64.7441
4O	-14.7424

