0B	1078.9791
1O	-7.6944

0Be	-301.5462
1F	258.7458

0Be	-198.1349
1H	194.5116

0H	-58.0032
1C	77.1688

0C	1581.6835
1O	29.7546

0Cl	107.9296

0O	-43.4625
1H	-80.4357

0H	-51.0966

0B	395.3190
1H	35.6670

0Be	-275.9345
2H	4.2374

2H	-15.7298

0C	102.4020
1H	-43.5775

0C	216.7616
1C	1097.2473
2H	66.2319

0C	402.6595
1H	365.3853
2O	-27.0018

1H	130.9163

0H	-28.9178

0O	-58.6981
1H	-85.8077

0H	-70.9905
2N	30.6860

0C	99.4417
1H	-70.5632

0C	416.5388
1F	178.8135
3H	70.2234

0C	-68.5608
1H	239.1698
3N	26.5803

0N	44.2919
1H	-84.4330

0P	1130.8020
1H	-4.4986

0C	-11.0738
1C	342.2321
2H	182.0112
3H	112.4906
4H	45.9344

2H	-61.9993
4N	10.2778

1H	-64.9963

